,Unnamed: 0,word_lex_0,word_form_0,word_gramm_0,word_lex_1,word_form_1,word_gramm_1,used
18659,18659,поле,поле,"S,inan,n,nom,sg",сражение,сражения,"S,gen,inan,n,sg",False
18660,18660,половина,половина,"S,f,inan,nom,sg",город,города,"S,gen,inan,m,sg",False
18661,18661,прогноз,прогноз,"S,inan,m,nom,sg",погода,погоды,"S,f,gen,inan,sg",False
18662,18662,профессор,профессор,"S,anim,m,nom,sg",история,истории,"S,f,gen,inan,sg",False
18663,18663,рабочий,рабочие,"S,anim,m,nom,pl",крестьянин,крестьяне,"S,anim,m,nom,pl",False
18664,18664,руководитель,руководитель,"S,anim,m,nom,sg",пресс-служба,пресс-службы,"S,f,gen,inan,sg",False
18665,18665,руководитель,руководитель,"S,anim,m,nom,sg",управление,управления,"S,gen,inan,n,sg",False
18666,18666,сила,сила,"S,f,inan,nom,sg",искусство,искусства,"S,gen,inan,n,sg",False
18667,18667,слеза,слезы,"S,f,inan,nom,pl",умиление,умиления,"S,gen,inan,n,sg",False
18668,18668,стадо,стадо,"S,inan,n,nom,sg",овца,овец,"S,anim,f,gen,pl",False
18669,18669,стена,стены,"S,f,inan,nom,pl",комната,комнаты,"S,f,gen,inan,sg",False
18670,18670,страница,страницы,"S,f,inan,nom,pl",история,истории,"S,f,gen,inan,sg",False
18671,18671,съезд,съезд,"S,inan,m,nom,sg",представитель,представителей,"S,anim,gen,m,pl",False
18672,18672,тайна,тайна,"S,f,inan,nom,sg",жизнь,жизни,"S,f,gen,inan,sg",False
18673,18673,театр,театр,"S,inan,m,nom,sg",опера,оперы,"S,f,gen,inan,sg",False
18674,18674,тень,тени,"S,f,inan,nom,pl",дерево,деревьев,"S,gen,inan,n,pl",False
18675,18675,технология,технология,"S,f,inan,nom,sg",изготовление,изготовления,"S,gen,inan,n,sg",False
18676,18676,увеличение,увеличение,"S,inan,n,nom,sg",производство,производства,"S,gen,inan,n,sg",False
18677,18677,упадок,упадок,"S,inan,m,nom,sg",дух,духа,"S,gen,inan,m,sg",False
18678,18678,участник,участники,"S,anim,m,nom,pl",встреча,встречи,"S,f,gen,inan,sg",False
18679,18679,фигура,фигура,"S,f,inan,nom,sg",женщина,женщины,"S,anim,f,gen,sg",False
18680,18680,часть,часть,"S,f,inan,nom,sg",земля,земли,"S,f,gen,inan,sg",False
18681,18681,чувство,чувство,"S,inan,n,nom,sg",красота,красоты,"S,f,gen,inan,sg",False
18682,18682,чувство,чувство,"S,inan,n,nom,sg",честь,чести,"S,f,gen,inan,sg",False
18683,18683,ясность,ясность,"S,f,inan,nom,sg",мысль,мысли,"S,f,gen,inan,sg",False
18684,18684,взрыв,взрыв,"S,inan,m,nom,sg",бомба,бомбы,"S,f,gen,inan,sg",False
18685,18685,взрыв,взрыв,"S,inan,m,nom,sg",смех,смеха,"S,gen,inan,m,sg",False
18686,18686,вид,виды,"S,inan,m,nom,pl",животное,животных,"S,anim,gen,n,pl",False
18687,18687,вода,вода,"S,f,inan,nom,sg",вода,вода,"S,f,inan,nom,sg",False
18688,18688,героиня,героиня,"S,anim,f,nom,sg",роман,романа,"S,gen,inan,m,sg",False
18689,18689,груда,груды,"S,f,inan,nom,pl",камень,камней,"S,gen,inan,m,pl",False
18690,18690,дом,дом,"S,inan,m,nom,sg",россия,Россия,"S,f,inan,nom,sg,topon",False
18691,18691,жена,жена,"S,anim,f,nom,sg",хозяин,хозяина,"S,anim,gen,m,sg",False
18692,18692,комок,комья,"S,inan,m,nom,pl",земля,земли,"S,f,gen,inan,sg",False
18693,18693,мать,мать,"S,anim,f,nom,sg",мать,мать,"S,anim,f,nom,sg",False
18694,18694,метод,методы,"S,inan,m,nom,pl",борьба,борьбы,"S,f,gen,inan,sg",False
18695,18695,метод,методы,"S,inan,m,nom,pl",обучение,обучения,"S,gen,inan,n,sg",False
18696,18696,отец,отцы,"S,anim,m,nom,pl",основатель,основатели,"S,anim,m,nom,pl",False
18697,18697,пачка,пачка,"S,f,inan,nom,sg",сигарета,сигарет,"S,f,gen,inan,pl",False
18698,18698,пение,пение,"S,inan,n,nom,sg",птица,птиц,"S,anim,f,gen,pl",False
18699,18699,роль,роль,"S,f,inan,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18700,18700,свобода,свобода,"S,f,inan,nom,sg",свобода,свобода,"S,f,inan,nom,sg",False
18701,18701,слово,слова,"S,inan,n,nom,pl",мать,матери,"S,anim,f,gen,sg",False
18702,18702,слово,слова,"S,inan,n,nom,pl",молитва,молитвы,"S,f,gen,inan,sg",False
18703,18703,сочетание,сочетание,"S,inan,n,nom,sg",слово,слов,"S,gen,inan,n,pl",False
18704,18704,спасение,спасение,"S,inan,n,nom,sg",душа,души,"S,f,gen,inan,sg",False
18705,18705,старушка,старушка,"S,anim,f,nom,sg",мать,мать,"S,anim,f,nom,sg",False
18706,18706,стоимость,стоимость,"S,f,inan,nom,sg",билет,билета,"S,gen,inan,m,sg",False
18707,18707,театр,театр,"S,inan,m,nom,sg",война,войны,"S,f,gen,inan,sg",False
18708,18708,театр,театр,"S,inan,m,nom,sg",драма,драмы,"S,f,gen,inan,sg",False
18709,18709,цвет,цвет,"S,inan,m,nom,sg",вода,воды,"S,f,gen,inan,sg",False
18710,18710,центр,центр,"S,inan,m,nom,sg",мир,мира,"S,gen,inan,m,sg",False
18711,18711,человек,люди,"S,anim,m,nom,pl",зверь,звери,"S,anim,m,nom,pl",False
18712,18712,школа,школа,"S,f,inan,nom,sg",жизнь,жизни,"S,f,gen,inan,sg",False
18713,18713,язык,языки,"S,inan,m,nom,pl",огонь,огня,"S,gen,inan,m,sg",False
18714,18714,артист,артист,"S,anim,m,nom,sg",республика,республики,"S,f,gen,inan,sg",False
18715,18715,большинство,большинство,"S,inan,n,nom,sg",автор,авторов,"S,anim,gen,m,pl",False
18716,18716,вес,вес,"S,inan,m,nom,sg",тело,тела,"S,gen,inan,n,sg",False
18717,18717,видение,видение,"S,inan,n,nom,sg",мир,мира,"S,gen,inan,m,sg",False
18718,18718,восприятие,восприятие,"S,inan,n,nom,sg",мир,мира,"S,gen,inan,m,sg",False
18719,18719,господин,господин,"S,anim,m,nom,sg",год,лет,"S,gen,inan,m,pl",False
18720,18720,дирекция,дирекция,"S,f,inan,nom,sg",театр,театра,"S,gen,inan,m,sg",False
18721,18721,замглавы,замглавы,"S,0,anim,m,nom,sg",администрация,администрации,"S,f,gen,inan,sg",False
18722,18722,институт,институт,"S,inan,m,nom,sg",история,истории,"S,f,gen,inan,sg",False
18723,18723,копыто,копыта,"S,inan,n,nom,pl",лошадь,лошадей,"S,anim,f,gen,pl",False
18724,18724,круг,круг,"S,inan,m,nom,sg",друг,друзей,"S,anim,gen,m,pl",False
18725,18725,линия,линия,"S,f,inan,nom,sg",горизонт,горизонта,"S,gen,inan,m,sg",False
18726,18726,нарушение,нарушение,"S,inan,n,nom,sg",право,прав,"S,gen,inan,n,pl",False
18727,18727,начальник,начальник,"S,anim,m,nom,sg",главк,главка,"S,gen,inan,m,sg",False
18728,18728,опушка,опушка,"S,f,inan,nom,sg",лес,леса,"S,gen,inan,m,sg",False
18729,18729,опыт,опыт,"S,inan,m,nom,sg",война,войны,"S,f,gen,inan,sg",False
18730,18730,райком,райком,"S,inan,m,nom,sg",партия,партии,"S,f,gen,inan,sg",False
18731,18731,редактор,редактор,"S,anim,m,nom,sg",отдел,отдела,"S,gen,inan,m,sg",False
18732,18732,сила,силы,"S,f,inan,nom,pl",душа,души,"S,f,gen,inan,sg",False
18733,18733,сила,силы,"S,f,inan,nom,pl",россия,России,"S,f,gen,inan,sg,topon",False
18734,18734,слово,слово,"S,inan,n,nom,sg",товарищ,товарищ,"S,anim,m,nom,sg",False
18735,18735,специалист,специалисты,"S,anim,m,nom,pl",фирма,фирмы,"S,f,gen,inan,sg",False
18736,18736,средство,средство,"S,inan,n,nom,sg",общение,общения,"S,gen,inan,n,sg",False
18737,18737,теория,теория,"S,f,inan,nom,sg",эволюция,эволюции,"S,f,gen,inan,sg",False
18738,18738,технология,технология,"S,f,inan,nom,sg",получение,получения,"S,gen,inan,n,sg",False
18739,18739,характер,характер,"S,inan,m,nom,sg",работа,работы,"S,f,gen,inan,sg",False
18740,18740,чтение,чтение,"S,inan,n,nom,sg",газета,газет,"S,f,gen,inan,pl",False
18741,18741,голос,голос,"S,inan,m,nom,sg",москва,Москвы,"S,f,gen,inan,sg,topon",False
18742,18742,долг,долг,"S,inan,m,nom,sg",честь,чести,"S,f,gen,inan,sg",False
18743,18743,презумпция,презумпция,"S,f,inan,nom,sg",невиновность,невиновности,"S,f,gen,inan,sg",False
18744,18744,премьера,премьера,"S,f,inan,nom,sg",фильм,фильма,"S,gen,inan,m,sg",False
18745,18745,руководитель,руководитель,"S,anim,m,nom,sg",служба,службы,"S,f,gen,inan,sg",False
18746,18746,состояние,состояние,"S,inan,n,nom,sg",дело,дел,"S,gen,inan,n,pl",False
18747,18747,штаб,штаб,"S,inan,m,nom,sg",дивизия,дивизии,"S,f,gen,inan,sg",False
18748,18748,апрель,апрель,"S,inan,m,nom,sg",май,май,"S,inan,m,nom,sg",False
18749,18749,группа,группа,"S,f,inan,nom,sg",захват,захвата,"S,gen,inan,m,sg",False
18750,18750,командир,командир,"S,anim,m,nom,sg",экипаж,экипажа,"S,gen,inan,m,sg",False
18751,18751,конфликт,конфликт,"S,inan,m,nom,sg",интерес,интересов,"S,gen,inan,m,pl",False
18752,18752,коэффициент,коэффициент,"S,inan,m,nom,sg",использование,использования,"S,gen,inan,n,sg",False
18753,18753,угол,угол,"S,inan,m,nom,sg",атака,атаки,"S,f,gen,inan,sg",False
18754,18754,шум,шум,"S,inan,m,nom,sg",река,реки,"S,f,gen,inan,sg",False
18755,18755,господин,господин,"S,anim,m,nom,sg",комиссар,комиссар,"S,anim,m,nom,sg",False
18756,18756,дух,дух,"S,inan,m,nom,sg",истина,истины,"S,f,gen,inan,sg",False
18757,18757,население,население,"S,inan,n,nom,sg",земля,Земли,"S,f,gen,inan,sg,topon",False
18758,18758,оценка,оценка,"S,f,inan,nom,sg",состояние,состояния,"S,gen,inan,n,sg",False
18759,18759,вопрос,вопросы,"S,inan,m,nom,pl",статистика,статистики,"S,f,gen,inan,sg",False
18760,18760,начальник,начальник,"S,anim,m,nom,sg",партия,партии,"S,f,gen,inan,sg",False
18761,18761,объем,объем,"S,inan,m,nom,sg",импорт,импорта,"S,gen,inan,m,sg",False
18762,18762,полнота,полнота,"S,f,inan,nom,sg",бытие,бытия,"S,gen,inan,n,sg",False
18763,18763,помощник,помощник,"S,anim,m,nom,sg",смотритель,смотрителя,"S,anim,gen,m,sg",False
18764,18764,договор,договор,"S,inan,m,nom,sg",аренда,аренды,"S,f,gen,inan,sg",False
18765,18765,требование,требования,"S,inan,n,nom,pl",безопасность,безопасности,"S,f,gen,inan,sg",False
18766,18766,член,члены,"S,anim,m,nom,pl",госкомиссия,госкомиссии,"S,f,gen,inan,sg",False
18767,18767,проба,проба,"S,f,inan,nom,sg",голос,голосов,"S,gen,inan,m,pl",False
18768,18768,генерал,генерал,"S,anim,m,nom,sg",князь,князь,"S,anim,m,nom,sg",False
18769,18769,год,год,"S,inan,m,nom,sg",выпуск,выпуска,"S,gen,inan,m,sg",False
18770,18770,воск,воскр[,"S,inan,m,nom,sg",есение,есенье,"S,inan,n,nom,sg",False
18771,18771,вред,вред,"S,inan,m,nom,sg",здоровье,здоровью,"S,dat,inan,n,sg",False
18772,18772,закон,закон,"S,inan,m,nom,sg",противоречие,противоречия,"S,gen,inan,n,sg",False
18773,18773,индикатор,индикатор,"S,inan,m,nom,sg",направление,направления,"S,gen,inan,n,sg",False
18774,18774,вода,воды,"S,f,inan,nom,pl",река,реки,"S,f,gen,inan,sg",False
18775,18775,время,время,"S,inan,n,nom,sg",проведение,проведения,"S,gen,inan,n,sg",False
18776,18776,голос,голос,"S,inan,m,nom,sg",начальник,начальника,"S,anim,gen,m,sg",False
18777,18777,движение,движение,"S,inan,n,nom,sg",поезд,поездов,"S,gen,inan,m,pl",False
18778,18778,динамика,динамика,"S,f,inan,nom,sg",развитие,развития,"S,gen,inan,n,sg",False
18779,18779,друг,друг,"S,anim,m,nom,sg",товарищ,товарищ,"S,anim,m,nom,sg",False
18780,18780,женщина,женщина,"S,anim,f,nom,sg",жена,жена,"S,anim,f,nom,sg",False
18781,18781,жизнь,жизнь,"S,f,inan,nom,sg",россия,России,"S,f,gen,inan,sg,topon",False
18782,18782,звук,звуки,"S,inan,m,nom,pl",вальс,вальса,"S,gen,inan,m,sg",False
18783,18783,здание,здание,"S,inan,n,nom,sg",театр,театра,"S,gen,inan,m,sg",False
18784,18784,игра,игра,"S,f,inan,nom,sg",ум,ума,"S,gen,inan,m,sg",False
18785,18785,источник,источники,"S,inan,m,nom,pl",финансирование,финансирования,"S,gen,inan,n,sg",False
18786,18786,казак,казаки,"S,anim,m,nom,pl",разбойник,разбойники,"S,anim,m,nom,pl",False
18787,18787,карта,карта,"S,f,inan,nom,sg",мир,мира,"S,gen,inan,m,sg",False
18788,18788,конец,конец,"S,inan,m,nom,sg",путь,пути,"S,gen,inan,m,sg",False
18789,18789,корень,корни,"S,inan,m,nom,pl",дерево,деревьев,"S,gen,inan,n,pl",False
18790,18790,крона,кроны,"S,f,inan,nom,pl",дерево,деревьев,"S,gen,inan,n,pl",False
18791,18791,любитель,любитель,"S,anim,m,nom,sg",музыка,музыки,"S,f,gen,inan,sg",False
